"","companyId","avgOverallRating","numReviews"
"3429","company42812",2.8,143
"3430","company97755",NA,NA
"3431","company104338",NA,NA
"3432","company21211",NA,NA
"3433","company221655",3,24
"3434","company37063",3.7,93
"3435","company09448",3.6,91
"3436","company234612",NA,NA
"3437","company09114",NA,NA
"3438","company154057",NA,NA
"3439","company82936",NA,NA
"3440","company60742",3.3,14
"3441","company04922",NA,NA
"3442","company42322",4.1,NA
"3443","company57257",NA,NA
"3444","company63622",NA,NA
"3445","company181100",NA,NA
"3446","company09468",3.9,77
"3447","company09468",NA,NA
"3448","company05045",5,52
"3449","company08105",3.2,89
"3450","company08105",NA,NA
"3451","company109776",NA,NA
"3452","company19743",NA,NA
"3453","company76046",NA,NA
"3454","company59857",NA,NA
"3455","company20673",NA,NA
"3456","company71106",3.6,100
"3457","company07547",3.9,901
"3458","company197460",NA,NA
"3459","company11756",NA,NA
"3460","company15844",4.5,48
"3461","company231427",5,16
"3462","company32762",NA,NA
"3463","company41563",3.4,121
"3464","company133860",3.5,57
"3465","company60972",NA,NA
"3466","company23219",NA,NA
"3467","company06527",3,126
"3468","company98188",NA,NA
"3469","company126169",NA,NA
"3470","company233874",NA,NA
"3471","company97435",4.3,9
"3472","company102094",NA,NA
"3473","company04051",3.8,103
"3474","company29916",NA,NA
"3475","company27313",4.3,133
"3476","company08383",4.3,70
"3477","company190785",NA,NA
"3478","company01887",3.6,59
"3479","company00266",3.6,15
"3480","company06626",3.4,NA
"3481","company06626",NA,NA
"3482","company242142",2.5,108
"3483","company21180",NA,NA
"3484","company06536",NA,NA
"3485","company40030",3.4,48
"3486","company18807",NA,NA
"3487","company14480",2.8,73
"3488","company129298",NA,NA
"3489","company02640",NA,NA
"3490","company02640",3.7,2368
"3491","company76719",NA,NA
"3492","company00375",4,93
"3493","company10077",3.7,91
"3494","company190784",5,22
"3495","company138764",3,61
"3496","company141838",NA,NA
"3497","company00338",NA,NA
"3498","company41546",NA,NA
"3499","company107791",NA,NA
"3500","company52666",NA,NA
"3501","company118584",4.4,69
"3502","company10177",NA,NA
"3503","company244005",3.5,6
"3504","company156630",NA,NA
"3505","company30421",4,96
"3506","company10406",NA,NA
"3507","company113881",NA,NA
"3508","company47854",4.2,80
"3509","company69848",3.8,67
"3510","company17351",NA,NA
"3511","company96117",NA,NA
"3512","company16479",4,272
"3513","company45998",NA,NA
"3514","company143791",NA,NA
"3515","company44644",4,61
"3516","company96704",4,57
"3517","company18532",2.7,78
"3518","company237422",NA,NA
"3519","company23515",3.9,35
"3520","company73926",NA,NA
"3521","company03292",4.1,330
"3522","company11684",3.4,37
"3523","company24791",3.8,25
"3524","company50005",NA,NA
"3525","company00773",3.6,13
"3526","company42225",NA,NA
"3527","company86729",NA,NA
"3528","company45434",4.2,79
"3529","company26542",3.1,72
"3530","company108676",4.2,23
"3531","company17832",3.6,119
"3532","company34630",NA,NA
"3533","company86880",NA,NA
"3534","company215280",4,18
"3535","company25591",NA,NA
"3536","company36186",3.9,17
"3537","company180569",NA,NA
"3538","company05287",4,127
"3539","company27575",NA,NA
"3540","company68739",4.1,45
"3541","company16647",3.6,645
"3542","company21057",NA,NA
"3543","company02046",3.3,198
"3544","company61564",NA,NA
"3545","company16852",4,97
"3546","company16720",NA,NA
"3547","company64216",4.5,77
"3548","company78781",NA,NA
"3549","company20952",NA,NA
"3550","company20952",4.5,89
"3551","company43661",NA,NA
"3552","company30970",NA,NA
"3553","company00110",3.7,51
"3554","company141393",NA,NA
"3555","company150658",NA,NA
"3556","company178106",4,110
"3557","company02650",NA,NA
"3558","company11766",NA,NA
"3559","company205422",NA,NA
"3560","company20915",NA,NA
"3561","company84484",NA,NA
"3562","company50632",4.3,57
"3563","company49254",3.3,98
"3564","company98760",NA,NA
"3565","company209248",NA,NA
"3566","company179549",2.6,50
"3567","company240631",NA,NA
"3568","company10467",NA,NA
"3569","company34341",NA,NA
"3570","company159859",NA,NA
"3571","company06212",NA,NA
"3572","company132626",NA,NA
"3573","company05798",3.3,46
"3574","company01916",4,19
"3575","company195755",5,58
"3576","company20193",3.6,41
"3577","company36712",NA,NA
"3578","company13931",2.8,230
"3579","company202210",4.6,27
"3580","company17593",3.5,19
"3581","company135110",NA,NA
"3582","company230486",NA,NA
"3583","company52712",3.4,115
"3584","company28629",NA,NA
"3585","company17793",NA,NA
"3586","company18598",1.4,20
"3587","company24445",NA,NA
"3588","company93473",NA,NA
"3589","company04083",NA,NA
"3590","company170514",NA,NA
"3591","company181546",NA,NA
"3592","company09316",NA,NA
"3593","company230909",NA,NA
"3594","company25251",4,52
"3595","company00964",3.7,6604
"3596","company14906",3.8,104
"3597","company14906",NA,NA
"3598","company36281",NA,NA
"3599","company128425",NA,NA
"3600","company25827",3.7,55
"3601","company32560",NA,NA
"3602","company235703",NA,NA
"3603","company117002",NA,NA
"3604","company09603",NA,NA
"3605","company27497",NA,NA
"3606","company133627",NA,NA
"3607","company07669",4.1,155
"3608","company192943",NA,NA
"3609","company49888",NA,NA
"3610","company37091",NA,NA
"3611","company21043",3.5,125
"3612","company91351",NA,NA
"3613","company32302",NA,NA
"3614","company87533",3.7,52
"3615","company163222",4,80
"3616","company05076",NA,NA
"3617","company45145",4.4,70
"3618","company81452",NA,NA
"3619","company240520",NA,NA
"3620","company148796",NA,NA
"3621","company43173",NA,NA
"3622","company15725",5,49
"3623","company19075",3.8,136
"3624","company154573",NA,NA
"3625","company225465",NA,NA
"3626","company05574",NA,NA
"3627","company05525",4.1,50
"3628","company09749",NA,NA
"3629","company166047",5,70
"3630","company42922",NA,NA
"3631","company07119",3.9,23
"3632","company57361",NA,NA
"3633","company139502",5,87
"3634","company61101",2.8,51
"3635","company32131",4.1,NA
"3636","company85907",NA,NA
"3637","company171881",4.1,24
"3638","company17087",NA,NA
"3639","company17087",5,NA
"3640","company16869",4,46
"3641","company61881",NA,NA
"3642","company32522",NA,NA
"3643","company00885",4.4,220
"3644","company17603",3.1,80
"3645","company10875",4.3,NA
"3646","company10875",NA,NA
"3647","company127405",NA,NA
"3648","company01311",NA,NA
"3649","company14670",NA,NA
"3650","company51349",NA,NA
"3651","company51349",4.7,NA
"3652","company234061",NA,NA
"3653","company206488",NA,NA
"3654","company142654",5,34
"3655","company140464",NA,NA
"3656","company00362",NA,NA
"3657","company36291",NA,NA
"3658","company78662",3.2,73
"3659","company205763",3.7,88
"3660","company169747",3.5,76
"3661","company11201",4,NA
"3662","company92241",3,109
"3663","company88991",3.8,78
"3664","company36825",3,47
"3665","company87839",NA,NA
"3666","company123746",NA,NA
"3667","company21878",NA,NA
"3668","company109858",NA,NA
"3669","company12943",4,154
"3670","company18934",4.5,62
"3671","company221979",NA,NA
"3672","company00592",NA,NA
"3673","company01414",3.3,81
"3674","company49318",4,94
"3675","company15958",NA,NA
"3676","company54098",NA,NA
"3677","company36051",NA,NA
"3678","company194598",NA,NA
"3679","company42853",NA,NA
"3680","company09442",NA,NA
"3681","company17662",3.2,54
"3682","company06271",3.7,1559
"3683","company94804",NA,NA
"3684","company05579",3.6,79
"3685","company161356",3.4,30
"3686","company121768",NA,NA
"3687","company17795",4.1,60
"3688","company03088",4.4,NA
"3689","company03088",NA,NA
"3690","company17630",3,100
"3691","company112949",NA,NA
"3692","company78681",NA,NA
"3693","company126930",NA,NA
"3694","company132674",3.3,76
"3695","company132674",NA,NA
"3696","company30495",2.7,182
"3697","company26328",NA,NA
"3698","company74468",2.6,58
"3699","company117755",NA,NA
"3700","company182051",NA,NA
"3701","company12901",3.2,20
"3702","company10487",3.5,85
"3703","company132337",2.9,NA
"3704","company09823",3.5,308
"3705","company05007",NA,NA
"3706","company05007",4,NA
"3707","company11702",3.6,12
"3708","company55508",3.5,102
"3709","company11914",3.9,155
"3710","company21020",3,119
"3711","company177496",NA,NA
"3712","company18599",NA,NA
"3713","company21594",NA,NA
"3714","company57682",3.2,107
"3715","company209287",NA,NA
"3716","company22271",2,25
"3717","company12160",3.2,119
"3718","company101170",3.4,42
"3719","company63742",4.4,160
"3720","company229501",NA,NA
"3721","company208641",3.6,42
"3722","company43637",2.2,40
"3723","company150581",NA,NA
"3724","company25510",4,76
"3725","company172866",4.1,84
"3726","company152088",NA,NA
"3727","company79545",NA,NA
"3728","company08457",3.9,105
"3729","company116129",NA,NA
"3730","company26740",NA,NA
"3731","company15584",NA,NA
"3732","company104089",NA,NA
"3733","company18447",3.3,63
"3734","company65158",3,5
"3735","company39050",NA,NA
"3736","company108007",3.6,90
"3737","company81831",NA,NA
"3738","company19787",NA,NA
"3739","company03653",NA,NA
"3740","company20961",4,79
"3741","company12159",3.7,7
"3742","company00605",3.6,84
"3743","company34364",4,47
"3744","company25008",4.1,270
"3745","company02917",NA,NA
"3746","company43340",3.9,67
"3747","company218481",3.5,62
"3748","company38170",NA,NA
"3749","company80757",NA,NA
"3750","company15511",3.8,463
"3751","company04408",4.1,237
"3752","company195404",4,65
"3753","company132220",NA,NA
"3754","company24316",3.4,82
"3755","company102244",4.7,26
"3756","company21284",5,67
"3757","company172731",NA,NA
"3758","company06964",NA,NA
"3759","company179374",NA,NA
"3760","company68223",3.5,11
"3761","company17498",NA,NA
"3762","company51052",NA,NA
"3763","company18552",3.4,22
"3764","company76585",NA,NA
"3765","company03881",3.7,39
"3766","company180150",NA,NA
"3767","company28288",NA,NA
"3768","company34403",4.3,19
"3769","company229694",NA,NA
"3770","company07298",3.6,83
"3771","company132004",NA,NA
"3772","company47696",NA,NA
"3773","company49783",4,38
"3774","company05680",NA,NA
"3775","company12930",NA,NA
"3776","company164294",4.1,24
"3777","company11787",3.9,101
"3778","company74735",3.2,162
"3779","company165855",NA,NA
"3780","company18473",3.2,98
"3781","company215914",NA,NA
"3782","company56775",NA,NA
"3783","company03641",NA,NA
"3784","company145134",NA,NA
"3785","company104292",NA,NA
"3786","company05884",3.8,NA
"3787","company148037",NA,NA
"3788","company10895",3.7,NA
"3789","company00568",NA,NA
"3790","company74938",NA,NA
"3791","company58840",4.2,73
"3792","company16348",4,581
"3793","company20402",3.7,38
"3794","company02036",3,101
"3795","company08967",NA,NA
"3796","company39365",4.2,4
"3797","company175861",4.3,52
"3798","company208506",NA,NA
"3799","company89472",3,60
"3800","company54776",NA,NA
"3801","company12653",3.2,86
"3802","company103542",3.8,69
"3803","company31137",3.9,10
"3804","company96352",NA,NA
"3805","company56456",3.7,41
"3806","company214876",NA,NA
"3807","company101047",3.7,101
"3808","company52335",NA,NA
"3809","company158323",4,240
"3810","company04614",3.6,271
"3811","company95288",4,22
"3812","company195737",3.3,48
"3813","company29109",3.6,61
"3814","company29109",NA,NA
"3815","company56044",NA,NA
"3816","company10306",3.4,720
"3817","company19753",3.6,564
"3818","company16976",NA,NA
"3819","company195004",NA,NA
"3820","company16810",NA,NA
"3821","company22333",NA,NA
"3822","company11603",NA,NA
"3823","company167528",NA,NA
"3824","company52979",4.4,63
"3825","company10815",NA,NA
"3826","company28315",NA,NA
"3827","company190677",NA,NA
"3828","company197307",3.2,61
"3829","company13203",NA,NA
"3830","company02475",3.8,20
"3831","company21639",NA,NA
"3832","company15042",3.5,258
"3833","company26332",3.8,365
"3834","company02433",3.3,NA
"3835","company27776",3.8,99
"3836","company60501",NA,NA
"3837","company224147",NA,NA
"3838","company83887",4.1,109
"3839","company07428",NA,NA
"3840","company00100",3.6,257
"3841","company12645",NA,NA
"3842","company104285",NA,NA
"3843","company41275",NA,NA
"3844","company133777",NA,NA
"3845","company85369",NA,NA
"3846","company74677",NA,NA
"3847","company62534",NA,NA
"3848","company05601",3.8,56
"3849","company86994",NA,NA
"3850","company110587",NA,NA
"3851","company04374",4,1126
"3852","company239984",NA,NA
"3853","company33982",NA,NA
"3854","company27756",NA,NA
"3855","company72178",NA,NA
"3856","company17172",NA,NA
"3857","company159495",NA,NA
"3858","company26275",3.7,90
"3859","company49998",NA,NA
"3860","company36475",4.2,48
"3861","company36624",3.9,79
"3862","company191077",3.3,101
"3863","company11423",3.7,174
"3864","company09529",3.7,258
"3865","company186335",NA,NA
"3866","company28695",NA,NA
"3867","company48661",3.9,142
"3868","company55319",NA,NA
"3869","company120925",NA,NA
"3870","company11540",3.6,13
"3871","company50751",4,143
"3872","company25163",NA,NA
"3873","company28466",NA,NA
"3874","company00136",NA,NA
"3875","company20736",5,53
"3876","company10610",3.8,97
"3877","company41789",2.7,65
"3878","company63713",NA,NA
"3879","company143394",NA,NA
"3880","company157365",NA,NA
"3881","company18642",3.4,163
"3882","company38206",4.2,41
"3883","company42333",5,26
"3884","company108812",NA,NA
"3885","company14733",3.6,27
"3886","company135851",4,29
"3887","company25157",3.9,59
"3888","company31211",NA,NA
"3889","company05169",NA,NA
"3890","company24510",3.2,68
"3891","company00761",NA,NA
"3892","company12148",NA,NA
"3893","company110092",4.6,85
"3894","company62934",NA,NA
"3895","company167173",5,85
"3896","company240219",5,74
"3897","company00105",3.7,64
"3898","company54910",NA,NA
"3899","company10031",NA,NA
"3900","company15819",NA,NA
"3901","company21905",3.9,103
"3902","company00231",NA,NA
"3903","company00231",3.6,NA
"3904","company00522",3.7,NA
"3905","company120752",NA,NA
"3906","company22953",3.8,177
"3907","company91857",NA,NA
"3908","company100942",NA,NA
"3909","company34093",3.8,14
"3910","company214777",NA,NA
"3911","company187524",NA,NA
"3912","company13088",3.5,70
"3913","company29134",3.2,79
"3914","company08379",3.7,126
"3915","company78916",NA,NA
"3916","company23214",4.2,157
"3917","company196317",NA,NA
"3918","company47589",3.5,NA
"3919","company174477",NA,NA
"3920","company82669",NA,NA
"3921","company97186",NA,NA
"3922","company236215",NA,NA
"3923","company173361",NA,NA
"3924","company70089",NA,NA
"3925","company26021",3.6,322
"3926","company188864",NA,NA
"3927","company68404",NA,NA
"3928","company01457",3.5,128
"3929","company02130",3.4,65
"3930","company40612",NA,NA
"3931","company208482",NA,NA
"3932","company37404",NA,NA
"3933","company58203",NA,NA
"3934","company03678",NA,NA
"3935","company03678",4.3,34
"3936","company193594",NA,NA
"3937","company11291",3.7,266
"3938","company68613",2.3,102
"3939","company55595",NA,NA
"3940","company61866",NA,NA
"3941","company61866",3.1,NA
"3942","company105840",NA,NA
"3943","company72917",3.8,33
"3944","company00023",NA,NA
"3945","company205359",NA,NA
"3946","company140624",3.7,117
"3947","company180606",NA,NA
"3948","company19194",4.2,94
"3949","company09064",NA,NA
"3950","company158969",NA,NA
"3951","company00767",3.7,84
"3952","company179574",3.8,50
"3953","company56213",NA,NA
"3954","company22652",NA,NA
"3955","company13799",NA,NA
"3956","company116417",3.4,46
"3957","company16100",NA,NA
"3958","company35978",3.8,33
"3959","company69846",3.9,43
"3960","company119233",4.3,128
"3961","company16321",NA,NA
"3962","company110627",NA,NA
"3963","company50832",3.9,181
"3964","company24037",NA,NA
"3965","company58749",4,68
"3966","company08801",NA,NA
"3967","company02601",4,379
"3968","company89642",4.3,51
"3969","company04605",NA,NA
"3970","company08529",3.8,389
"3971","company31004",4,92
"3972","company63501",4.1,177
"3973","company02504",2.8,158
"3974","company222516",NA,NA
"3975","company38521",2.9,84
"3976","company88224",3.5,340
"3977","company162874",NA,NA
"3978","company105640",4,22
"3979","company52771",3.3,43
"3980","company18557",NA,NA
"3981","company69434",NA,NA
"3982","company17994",3,8
"3983","company00310",NA,NA
"3984","company75374",3.6,81
"3985","company20038",NA,NA
"3986","company129221",5,17
"3987","company11991",3.3,45
"3988","company191070",NA,NA
