"","companyId","jobId","stateProvince","industry","city","normTitle","normTitleCategory","experienceRequired","estimatedSalary","supervisingJob","licenseRequiredJob","educationRequirements","sum_of_clicks","sum_localclick","days","clickspday","locclickspday"
"4902","company05874","job0197619","IA","CONSULTING_AND_BUSINESS_SERVICES","Cedar Falls","machine technician","install",0.7,38400,0,0,"High School",137,27,10,13.7,2.7
"4903","company05874","job0197619","IA","CONSULTING_AND_BUSINESS_SERVICES","Cedar Falls","machine technician","install",2,38400,0,0,"High School",1243,110,80,15.5375,1.375
"4904","company05875","job0030813","VA",NA,"Chesapeake","bookseller","retail",NA,20400,0,0,"None",1033,367,51,20.2549019607843,7.19607843137255
"4905","company05875","job0118498","NC",NA,"Durham","bookseller","retail",NA,20300,0,0,"None",562,215,19,29.5789473684211,11.3157894736842
"4906","company05875","job0344966","RI",NA,"Smithfield","barista","food",NA,19500,0,0,"None",97,1,3,32.3333333333333,0.333333333333333
"4907","company05875","job0444767","ND","RETAIL","Bismarck","barista","food",NA,19500,0,0,"None",542,304,26,20.8461538461538,11.6923076923077
"4908","company05875","job0444767","ND","RETAIL","Bismarck",NA,NA,NA,19500,0,0,"None",46,25,4,11.5,6.25
"4909","company05875","job0444767","ND",NA,"Bismarck","barista","food",NA,19500,0,0,"None",170,77,8,21.25,9.625
"4910","company05875","job0444767","ND",NA,"Bismarck",NA,NA,NA,19500,0,0,"None",139,40,8,17.375,5
"4911","company05875","job0712297","VA",NA,"Williamsburg","lead cashier","retail",NA,23100,1,0,"None",1183,297,45,26.2888888888889,6.6
"4912","company05875","job0751894","NY",NA,"Ithaca","lead cashier","retail",NA,22300,1,0,"None",291,108,8,36.375,13.5
"4913","company05875","job0866330","PA",NA,"State College","sales lead","sales",NA,39600,0,0,"None",30,10,3,10,3.33333333333333
"4914","company05875","job0874989","CA",NA,"Santa Monica","bookseller","retail",NA,20900,0,0,"None",544,53,4,136,13.25
"4915","company05875","job0993026","MA",NA,"Braintree","barista","food",NA,25100,0,0,"None",109,16,7,15.5714285714286,2.28571428571429
"4916","company05875","job1010434","IL",NA,"Bloomingdale","barista","food",NA,23400,0,0,"None",205,21,15,13.6666666666667,1.4
"4917","company05884","job0009138","IL",NA,"Northbrook","accountant","accounting",NA,52300,0,0,"Higher Education",236,10,15,15.7333333333333,0.666666666666667
"4918","company05884","job0163753","IL","INSURANCE","Chicago","lead consultant","management",1,127500,0,0,"Higher Education",381,72,20,19.05,3.6
"4919","company05884","job0979456","OH",NA,"Cincinnati","sales professional","sales",NA,63600,0,1,"None",110,27,5,22,5.4
"4920","company05885","job0611475","IL",NA,"Round Lake","sales manager","sales",4,45900,0,0,"None",179,17,4,44.75,4.25
"4921","company05890","job0135678","OH","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,NA,NA,NA,100700,0,1,"None",6,3,1,6,3
"4922","company05890","job0138905","TX","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,"family nurse practitioner","mednurse",NA,90300,0,0,"None",23,0,1,23,0
"4923","company05890","job0143272","MD","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,NA,NA,NA,166400,0,0,"None",12,5,2,6,2.5
"4924","company05890","job0153084","TN","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,NA,NA,NA,168700,0,1,"None",27,0,1,27,0
"4925","company05890","job0154436","AZ","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,"family medicine physician","meddr",NA,182600,0,1,"None",11,3,1,11,3
"4926","company05890","job0189852","NC","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,"nurse practitioner","mednurse",1.7,67400,0,1,"None",14,3,1,14,3
"4927","company05890","job0202675","NC","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,"nurse practitioner","mednurse",NA,81000,0,1,"None",36,3,2,18,1.5
"4928","company05890","job0218732","OK","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,NA,NA,5,88000,0,1,"None",43,2,2,21.5,1
"4929","company05890","job0251024","OR","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,"psychiatric-mental health nurse practitioner","mednurse",5,69800,0,1,"None",19,3,1,19,3
"4930","company05890","job0321599","NY","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING","New York",NA,NA,5,117600,0,1,"None",28,2,1,28,2
"4931","company05890","job0556903","MD","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,"hospitalist","meddr",NA,189100,0,1,"None",21,2,1,21,2
"4932","company05890","job0817064","FL","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,"internal medicine physician","meddr",NA,199700,0,1,"None",389,11,25,15.56,0.44
"4933","company05890","job0823389","CA","HEALTH_CARE,HUMAN_RESOURCES_AND_STAFFING",NA,"internal medicine physician","meddr",NA,203400,0,1,"None",267,9,24,11.125,0.375
"4934","company05894","job0021795","NM",NA,"Santa Fe","senior produce clerk","food",NA,21900,0,0,"High School",5,2,1,5,2
"4935","company05894","job0111199","FL",NA,"Tampa","lead cashier","retail",0.3,18100,0,0,"High School",481,138,31,15.5161290322581,4.45161290322581
"4936","company05894","job0111199","FL",NA,"Tampa","lead cashier","retail",1,18100,0,0,"High School",574,151,31,18.5161290322581,4.87096774193548
"4937","company05894","job0250849","AZ",NA,"Chandler","clerk","admin",NA,23100,0,0,"High School",198,34,10,19.8,3.4
"4938","company05894","job0359213","AZ",NA,"Surprise","deli associate","retail",NA,20400,0,0,"High School",154,44,8,19.25,5.5
"4939","company05894","job0375598","AZ",NA,"Chandler","clerk","admin",NA,23300,0,0,"High School",595,87,33,18.030303030303,2.63636363636364
"4940","company05894","job0471286","NV",NA,"Las Vegas","utility clerk","sanitation",NA,19200,0,0,"None",1576,818,96,16.4166666666667,8.52083333333333
"4941","company05894","job0635188","TX",NA,"Hurst","cashier","retail",1,17600,0,0,"High School",593,58,15,39.5333333333333,3.86666666666667
"4942","company05894","job0638156","NV",NA,"Henderson","meat clerk","food",NA,18100,0,0,"High School",359,51,23,15.6086956521739,2.21739130434783
"4943","company05894","job0836355","CA",NA,"Folsom",NA,NA,0,26400,0,0,"High School",701,149,31,22.6129032258065,4.80645161290323
"4944","company05894","job0843058","CO",NA,NA,"courtesy associate","customer",NA,20900,0,0,"None",46,3,2,23,1.5
"4945","company05913","job0404081","NY",NA,"Schenectady","registered nurse - telemetry","mednurse",2,62900,0,1,"None",35,4,2,17.5,2
"4946","company05913","job0510796","PA",NA,"Slippery Rock","direct care worker","service",NA,27700,0,0,"None",897,128,30,29.9,4.26666666666667
"4947","company05913","job0579661","IL",NA,"Marion","registered nurse - catheterization lab","mednurse",2,62100,0,1,"None",278,26,11,25.2727272727273,2.36363636363636
"4948","company05913","job1020342","FL",NA,"Miami","nursing assistant","mednurse",1,26900,0,1,"None",314,142,11,28.5454545454545,12.9090909090909
"4949","company05916","job0020371","UNKNOWN",NA,"Quad Cities","psychiatrist","meddr",NA,161400,0,0,"None",151,6,11,13.7272727272727,0.545454545454545
"4950","company05916","job0185678","IA",NA,"Sioux City","clinical nurse","mednurse",1.7,53300,0,1,"Higher Education",348,103,16,21.75,6.4375
"4951","company05916","job0185678","IA",NA,"Sioux City","clinical nurse","mednurse",5,53300,0,1,"Higher Education",102,42,4,25.5,10.5
"4952","company05916","job0679404","IA",NA,"Cedar Rapids","scheduler","admin",NA,36800,0,1,"High School",2331,666,71,32.830985915493,9.38028169014085
"4953","company05916","job0796031","IL",NA,"Peoria","cook","food",1,23400,0,1,"High School",464,123,26,17.8461538461538,4.73076923076923
"4954","company05916","job0933857","IL",NA,"Rock Island","patient care technician","medtech",NA,29900,0,1,"None",787,112,33,23.8484848484848,3.39393939393939
"4955","company05916","job0933857","IL",NA,"Rock Island","patient care technician","medtech",NA,31900,0,1,"None",146,18,12,12.1666666666667,1.5
"4956","company05922","job0727330","CO",NA,"Denver","web developer","techsoftware",6,108900,0,0,"Higher Education",2065,477,100,20.65,4.77
"4957","company05933","job0205089","TX",NA,"Dallas","senior accountant","accounting",1.7,62300,0,0,"Higher Education",251,33,5,50.2,6.6
"4958","company05933","job0205089","TX",NA,"Dallas","senior accountant","accounting",5,62300,0,0,"Higher Education",1223,301,46,26.5869565217391,6.54347826086957
"4959","company05934","job0966038","PA","CONSUMER_GOODS_AND_SERVICES,RETAIL","Glen Mills","sales associate","sales",1,27000,0,0,"High School",22,1,1,22,1
"4960","company05934","job0966038","PA","CONSUMER_GOODS_AND_SERVICES,RETAIL","Glen Mills","sales associate","sales",NA,20900,0,0,"High School",409,44,25,16.36,1.76
"4961","company05934","job0966038","PA",NA,"Glen Mills","retail sales associate","retail",NA,20900,0,0,"High School",18,1,1,18,1
"4962","company05934","job0966038","PA",NA,"Glen Mills","sales associate","sales",NA,20900,0,0,"High School",108,9,4,27,2.25
"4963","company05940","job0274171","OH","HEALTH_CARE","Columbus","consultant","management",NA,102700,1,1,"Higher Education",2218,635,48,46.2083333333333,13.2291666666667
"4964","company05940","job0725685","OH","HEALTH_CARE","Lewis Center","medical records supervisor","medinfo",0.5,29900,0,1,"High School",1249,93,51,24.4901960784314,1.82352941176471
"4965","company05940","job0884135","OH","HEALTH_CARE","Dublin","administrator","admin",2,51400,0,1,"Higher Education",73,5,2,36.5,2.5
"4966","company05951","job0235736","AZ",NA,"Sedona","sales support coordinator","sales",NA,38800,0,0,"None",1284,95,16,80.25,5.9375
"4967","company05954","job0387107","TX","BANKS_AND_FINANCIAL_SERVICES,CONSUMER_GOODS_AND_SERVICES","San Antonio","retail sales associate","retail",NA,26500,0,0,"High School",931,369,53,17.5660377358491,6.9622641509434
"4968","company05954","job0387107","TX",NA,"San Antonio","retail sales associate","retail",NA,26500,0,0,"High School",689,215,46,14.9782608695652,4.67391304347826
"4969","company05954","job0563305","MD","BANKS_AND_FINANCIAL_SERVICES,CONSUMER_GOODS_AND_SERVICES","Annapolis","cashier/sales","retail",2,32000,0,0,"High School",750,133,16,46.875,8.3125
"4970","company05954","job0563305","MD",NA,"Annapolis","cashier/sales","retail",2,32000,0,0,"High School",913,214,46,19.8478260869565,4.65217391304348
"4971","company05957","job1035576","MN",NA,"Bloomington","sales associate","sales",18,21600,0,0,"None",25,0,1,25,0
"4972","company05957","job1035576","MN",NA,"Bloomington","sales associate","sales",18,26700,0,0,"None",23,3,1,23,3
"4973","company05961","job0447288","CA",NA,"Brea","accounts payable clerk","accounting",3,48800,0,0,"None",661,76,29,22.7931034482759,2.62068965517241
"4974","company05961","job0455862","CA",NA,"Rancho Cordova","administrative assistant","admin",2,31200,0,0,"Higher Education",1479,85,31,47.7096774193548,2.74193548387097
"4975","company05961","job0554135","NY",NA,"New York","analyst","math",2,62400,0,0,"Higher Education",139,24,7,19.8571428571429,3.42857142857143
"4976","company05961","job0557259","TX",NA,"Dallas","accounting manager","accounting",8,97700,1,0,"Higher Education",24,1,1,24,1
"4977","company05961","job0588671","IL",NA,"Chicago","accountant","accounting",0.5,42800,0,0,"Higher Education",1443,606,31,46.5483870967742,19.5483870967742
"4978","company05961","job0917117","DC",NA,"Washington","policy manager","management",NA,43100,0,0,"Higher Education",55,4,2,27.5,2
"4979","company05961","job0917123","CA",NA,"Chatsworth","human resources generalist","hr",4,43500,0,0,"None",146,7,4,36.5,1.75
"4980","company05961","job1004614","NC",NA,"Charlotte","accounts payable clerk","accounting",3,40700,0,0,"None",351,121,17,20.6470588235294,7.11764705882353
"4981","company05969","job0028339","MN",NA,"Eden Prairie","human resources business partner","hr",3.3,108300,1,0,"Higher Education",117,6,2,58.5,3
"4982","company05969","job0028339","MN",NA,"Eden Prairie","human resources business partner","hr",10,108300,1,0,"Higher Education",214,10,7,30.5714285714286,1.42857142857143
"4983","company05969","job0036782","IL",NA,"Chicago","reporting analyst","techinfo",0.7,80600,0,0,"Higher Education",120,49,8,15,6.125
"4984","company05969","job0036782","IL",NA,"Chicago","reporting analyst","techinfo",2,80600,0,0,"Higher Education",569,140,30,18.9666666666667,4.66666666666667
"4985","company05969","job0038315","NC",NA,"Raleigh","data analyst","techinfo",5,103300,0,0,"Higher Education",166,20,14,11.8571428571429,1.42857142857143
"4986","company05969","job0049615","TX",NA,"Dallas","quality assurance manager","management",2,49900,1,1,"High School",73,20,3,24.3333333333333,6.66666666666667
"4987","company05969","job0056502","AZ",NA,"Tucson","nurse practitioner","mednurse",NA,87900,0,1,"None",16,16,1,16,16
"4988","company05969","job0057866","PA",NA,"New Castle","nurse practitioner","mednurse",1,56500,0,1,"None",224,37,15,14.9333333333333,2.46666666666667
"4989","company05969","job0057866","PA",NA,"New Castle","nurse practitioner","mednurse",3,56500,0,1,"None",354,14,25,14.16,0.56
"4990","company05969","job0076418","NV",NA,"Las Vegas","nursing supervisor","mednurse",0.3,63400,1,1,"Higher Education",488,165,30,16.2666666666667,5.5
"4991","company05969","job0076418","NV",NA,"Las Vegas","nursing supervisor","mednurse",1,63400,1,1,"Higher Education",766,323,40,19.15,8.075
"4992","company05969","job0096922","MN",NA,"Minnetonka","compliance officer","legal",2,71100,0,0,"Higher Education",528,6,10,52.8,0.6
"4993","company05969","job0127080","NJ",NA,"Teterboro","billing analyst","accounting",1.7,44200,0,0,"High School",310,17,9,34.4444444444444,1.88888888888889
"4994","company05969","job0127080","NJ",NA,"Teterboro","billing analyst","accounting",5,44200,0,0,"High School",543,13,10,54.3,1.3
"4995","company05969","job0134050","WI",NA,"Milwaukee",NA,NA,2,54100,0,1,"Higher Education",6,6,1,6,6
"4996","company05969","job0177211","WA",NA,"Seattle","technical support","techhelp",2.3,41300,0,1,"High School",53,14,2,26.5,7
"4997","company05969","job0181757","KS",NA,"Lenexa","sales specialist","sales",1,45000,0,0,"Higher Education",9,2,1,9,2
"4998","company05969","job0181822","FL",NA,"Tampa","human resources manager","hr",0.7,93600,0,0,"Higher Education",950,193,17,55.8823529411765,11.3529411764706
"4999","company05969","job0181822","FL",NA,"Tampa","human resources manager","hr",2,93600,0,0,"Higher Education",435,111,3,145,37
"5000","company05969","job0192158","NH",NA,"Hooksett","business process analyst","techinfo",1.7,86400,1,0,"Higher Education",196,0,14,14,0
"5001","company05969","job0192158","NH",NA,"Hooksett","business process analyst","techinfo",5,86400,1,0,"Higher Education",8,0,1,8,0
"5002","company05969","job0228594","CT",NA,"Hartford","information security analyst","techinfo",NA,69000,0,1,"Higher Education",944,48,21,44.9523809523809,2.28571428571429
"5003","company05969","job0230179","TX",NA,"Houston","registered nurse case manager","mednurse",3,51500,0,1,"None",130,10,8,16.25,1.25
"5004","company05969","job0260701","CA",NA,"Cypress","management consultant","management",3,63400,1,0,"Higher Education",196,7,6,32.6666666666667,1.16666666666667
"5005","company05969","job0384928","OK",NA,"Oklahoma City","customer service representative","customer",10,24400,0,0,"High School",2652,1123,31,85.5483870967742,36.2258064516129
"5006","company05969","job0384951","VA",NA,"Falls Church","vice president","management",10,139900,1,0,"Higher Education",795,42,39,20.3846153846154,1.07692307692308
"5007","company05969","job0384951","VA",NA,"Falls Church",NA,NA,10,139900,1,0,"Higher Education",213,16,11,19.3636363636364,1.45454545454545
"5008","company05969","job0384970","NC",NA,"Columbus","nurse practitioner","mednurse",3,48900,0,1,"None",27,3,1,27,3
"5009","company05969","job0445277","CA",NA,"Riverside","consultant","management",NA,62700,1,1,"Higher Education",32,7,1,32,7
"5010","company05969","job0463527","IN",NA,"Indianapolis","software architect","techsoftware",5,104800,0,0,"Higher Education",701,126,41,17.0975609756098,3.07317073170732
"5011","company05969","job0468270","PA",NA,"Norristown","customer service representative","customer",NA,28200,0,0,"High School",2892,377,99,29.2121212121212,3.80808080808081
"5012","company05969","job0554754","MN",NA,"Minnetonka","operations analyst","techinfo",3,76700,0,0,"Higher Education",500,15,21,23.8095238095238,0.714285714285714
"5013","company05969","job0583728","MI",NA,"Macomb","nurse practitioner","mednurse",3,44200,0,1,"None",866,88,43,20.1395348837209,2.04651162790698
